run,config_label,model,iteration,delta_coh,U,sector,Lambda,z_shift,nkeep,beta0,Gamma_PT,Delta_eff,F_lambda,soc_lambda,z_center_real,z_center_imag,s_real,s_imag,s_abs,y_real,y_imag,y_abs,B_frobenius,alignment,trace_fraction,support,max_residual,biorth_error,reliable,tracking_cost,rank_minus,rank_plus,B0_real,B0_imag,Bx_real,Bx_imag,By_real,By_imag,Bz_real,Bz_imag,Bx_abs,By_abs,Bz_abs,nilpotent_mismatch
adapter/output/jordan_comprehensive/reference/scalar/delta_2.0e-05/U_0.100000,reference,scalar,4,2e-05,0.1,1,3.0,0.5,320,0.5,0.1,0.1,1.0,0.0,0.650498260453126,-5.050199440671186e-07,8.633257392598459e-05,8.368868077781536e-05,0.00012023771709000749,4.4951803035451154e-10,1.445011844003774e-08,1.4457108611016676e-08,0.0003019413778702507,0.9999999738605518,0.00020561832910859074,2.485529950849717,9.470536259168867e-12,2.438441062672144e-09,True,0.39052189719069985,14,12,8.680159145168891e-10,4.3891917176831386e-08,2.344202131731875e-06,0.00015095248632055144,-1.1015575387615661e-13,1.8369953330535404e-13,0.00015095294912132875,-2.314011543135091e-06,0.00015097068725415105,2.1419572509419806e-13,0.0001509706842332253,9.999999485694394e-05
adapter/output/jordan_comprehensive/reference/scalar/delta_1.0e-05/U_0.000000,reference,scalar,4,1e-05,0.0,1,3.0,0.5,320,0.5,0.1,0.1,1.0,0.0,0.6504874233464821,-7.30520529970335e-07,2.476390229672054e-05,2.47623128480402e-05,3.5020322593399076e-05,7.871937730417316e-14,1.2264229920193905e-09,1.2264229945457376e-09,0.00012449488704816518,0.9999999978234183,4.304840790307536e-05,3.544223432542032,9.353286798318918e-12,6.46561427094386e-08,True,0.454496935137176,10,8,-2.3183632273594997e-12,3.789601386378383e-09,5.824931033447032e-09,6.224744335148362e-05,1.7054979255031952e-13,8.362121284846507e-14,6.224744330750288e-05,3.9981060511447083e-10,6.224744362402349e-05,1.899466740356496e-13,6.224744330878686e-05,4.9999978248716e-05
adapter/output/jordan_comprehensive/reference/scalar/delta_1.0e-05/U_0.002500,reference,scalar,4,1e-05,0.0025,1,3.0,0.5,320,0.5,0.1,0.1,1.0,0.0,0.650468884793767,9.890406179668217e-08,2.6219636585445016e-05,2.52280502014108e-05,3.638576451907683e-05,5.1014825707903295e-11,1.3229406160807083e-09,1.3239238596377101e-09,0.00012935015561888193,0.9999999977872515,4.3880488637605794e-05,3.5440384032050956,9.625456999159456e-12,2.8678802964590387e-09,True,0.0808871099014819,10,8,7.83496545636933e-11,4.012736519313908e-09,1.2502230643289064e-06,6.46629928526336e-05,-1.4207938888984376e-13,1.9785504013492537e-13,6.46631172305665e-05,-1.2437567535426012e-06,6.46750779077252e-05,2.4358400943843663e-13,6.467507758662505e-05,4.999999297087465e-05
adapter/output/jordan_comprehensive/reference/scalar/delta_1.0e-05/U_0.005000,reference,scalar,4,1e-05,0.005,1,3.0,0.5,320,0.5,0.1,0.1,1.0,0.0,0.650468861941332,1.0189906285008059e-07,2.665961024228558e-05,2.569948292023343e-05,3.702969403921599e-05,5.027139590320848e-11,1.370276396163397e-09,1.371198240637948e-09,0.00013163924950688292,0.9999999977508625,4.4702075133279955e-05,3.5438324301898976,1.2590236436450674e-11,1.5212104532751959e-09,True,0.18733560209604194,11,9,7.681291470533523e-11,4.160294476789512e-09,1.2107070571933948e-06,6.580848884319457e-05,9.0562045438735e-14,8.317405254861117e-14,6.580860926012514e-05,-1.2041261971673687e-06,6.58196248500643e-05,1.2296099825313163e-13,6.581962452529286e-05,4.999999364012864e-05
adapter/output/jordan_comprehensive/reference/scalar/delta_1.0e-05/U_0.007500,reference,scalar,4,1e-05,0.0075,1,3.0,0.5,320,0.5,0.1,0.1,1.0,0.0,0.6504688695345322,1.0518968014769555e-07,2.7115869118909952e-05,2.6187573682331483e-05,3.769694116823532e-05,4.948134270631392e-11,1.4201976410238225e-09,1.421059373441395e-09,0.00013401136424335568,0.9999999977124501,4.555325081171875e-05,3.5436224038307436,1.4777579003131093e-11,4.525689551608436e-09,True,0.027804840531137777,11,9,7.521648829765439e-11,4.315986371284901e-09,1.1707704858346737e-06,6.699545317710387e-05,3.310768271948955e-13,2.4609221567526514e-13,6.69955695810447e-05,-1.1640709276747775e-06,6.700568222125656e-05,4.125205984207333e-13,6.70056818830557e-05,5.00000084316991e-05
adapter/output/jordan_comprehensive/reference/scalar/delta_1.0e-05/U_0.010000,reference,scalar,4,1e-05,0.01,1,3.0,0.5,320,0.5,0.1,0.1,1.0,0.0,0.6504689076073917,1.0877904742764537e-07,2.758852140899437e-05,2.6692502974205103e-05,3.838770934247691e-05,4.863679850659253e-11,1.4728133795270067e-09,1.4736162285624888e-09,0.00013646725596657276,0.9999999976719146,4.643457066927563e-05,3.543408838482079,9.453456101857366e-12,8.404946688213433e-10,True,0.18825063968370445,10,8,7.3549466606611e-11,4.4801894734819365e-09,1.1302067411574473e-06,6.822426718937027e-05,2.778941288780583e-13,-3.997640971635939e-13,6.822437953072685e-05,-1.1233843013559722e-06,6.82336280788611e-05,4.868639237465826e-13,6.823362774058839e-05,5.0000013771943197e-05
adapter/output/jordan_comprehensive/reference/scalar/delta_1.0e-05/U_0.015000,reference,scalar,4,1e-05,0.015,1,3.0,0.5,320,0.5,0.1,0.1,1.0,0.0,0.6504690755194878,1.1701618206823395e-07,2.8583257805858686e-05,2.775357739989124e-05,3.9840477975144014e-05,4.6741568304427745e-11,1.586575315711889e-09,1.5872636852879353e-09,0.00014163275946544278,0.9999999975840441,4.828988207178388e-05,3.5429699288431817,1.8219938440048353e-11,1.076958061494345e-09,True,0.058261879198964514,10,8,6.994467499084984e-11,4.835700982235765e-09,1.0469309561456329e-06,7.08086406287609e-05,-3.0654826414918887e-13,4.2110100459454166e-14,7.080874460964025e-05,-1.0398500833700357e-06,7.081637982924533e-05,3.094270492597346e-13,7.081637947105981e-05,4.9999987547215376e-05
adapter/output/jordan_comprehensive/reference/scalar/delta_1.0e-05/U_0.020000,reference,scalar,4,1e-05,0.02,1,3.0,0.5,320,0.5,0.1,0.1,1.0,0.0,0.6504693675282462,1.2713029335630156e-07,2.9643632318221425e-05,2.8883513917448457e-05,4.138843211861668e-05,4.448756079846299e-11,1.7124245332541468e-09,1.7130023132373404e-09,0.0001471371232181344,0.9999999974863373,5.02725022248842e-05,3.5425085602619766,1.2783914513972628e-11,1.209184435188047e-09,True,0.21974028650943653,11,9,6.586465157591747e-11,5.2300197434578286e-09,9.595445746966706e-07,7.356230383070379e-05,2.8727362963486616e-13,-1.6804874767317079e-13,7.356239904872578e-05,-9.521883328481735e-07,7.356856170044108e-05,3.3281604510316396e-13,7.356856133176171e-05,5.000001301185881e-05
adapter/output/jordan_comprehensive/reference/scalar/delta_1.0e-05/U_0.030000,reference,scalar,4,1e-05,0.03,1,3.0,0.5,320,0.5,0.1,0.1,1.0,0.0,0.6504703494486721,1.5810227330246478e-07,3.1950746681219666e-05,3.134537109819412e-05,4.4759161104414954e-05,3.831792420396634e-11,2.003016023174449e-09,2.003382502770973e-09,0.00015912411534996666,0.9999999972574019,5.46369187621238e-05,3.5415057371582987,8.327909362614618e-12,2.341859499056111e-09,True,0.1250334097160151,11,9,5.549317806625509e-11,6.147372207905066e-09,7.651366206795905e-07,7.95583785677172e-05,-1.0154325839374645e-13,5.5249604715442e-13,7.955845428408e-05,-7.571807689893635e-07,7.956205775602154e-05,5.617498691112248e-13,7.956205735643702e-05,5.000003912193627e-05
adapter/output/jordan_comprehensive/reference/scalar/delta_1.0e-05/U_0.050000,reference,scalar,4,1e-05,0.05,1,3.0,0.5,320,0.5,0.1,0.1,1.0,0.0,0.6504752721807485,5.76286985998421e-07,3.6660887106576556e-05,3.650726475714601e-05,5.1737810385534356e-05,1.1240263392796003e-11,2.676777423663262e-09,2.6768010234895066e-09,0.0001839396206583591,0.99999999663175,6.508841186541456e-05,3.538985075058815,1.0744045705745116e-11,2.6494094373491432e-09,True,0.7202015575456755,14,12,1.9926466442057693e-11,8.46569778507834e-09,1.9698429530540358e-07,9.196959941010032e-05,-1.8613263057590257e-13,-1.3183686951677985e-13,9.196961818857229e-05,-1.8778733555353125e-07,9.196981036441752e-05,2.280927800897912e-13,9.196980990431131e-05,4.999998863474865e-05
adapter/output/jordan_comprehensive/reference/scalar/delta_1.0e-05/U_0.075000,reference,scalar,4,1e-05,0.075,1,3.0,0.5,320,0.5,0.1,0.1,1.0,0.0,0.650502636540358,-7.717196424658135e-07,4.849958984831648e-05,4.721205976289728e-05,6.768447977572338e-05,1.232316283995385e-10,4.579531068789448e-09,4.5811888025103075e-09,0.00024058401989738977,0.999999995392438,8.194586445400376e-05,3.53399104482367,9.375462970985608e-12,1.917323851048409e-09,True,0.6319115989589721,15,13,2.2328129054466394e-10,1.3938726842776145e-08,1.620950614418818e-06,0.0001202810880889946,2.8026124715245515e-14,2.784569709424431e-13,0.00012028124898049645,-1.6089224906166438e-06,0.00012029200984590317,2.7986380318468323e-13,0.00012029200924371074,4.9999995278651094e-05
adapter/output/jordan_comprehensive/reference/scalar/delta_1.0e-05/U_0.100000,reference,scalar,4,1e-05,0.1,1,3.0,0.5,320,0.5,0.1,0.1,1.0,0.0,0.6505004498921851,-1.668234084158102e-07,5.9402143754994086e-05,5.9176232772908544e-05,8.384772631313527e-05,2.6788157495527817e-11,7.030390172110611e-09,7.030441207882437e-09,0.00029779371731463854,0.9999999934996178,0.00010247324161054428,3.526030524319419,1.1810670153819649e-11,5.425617795380871e-09,True,0.5280896278072219,14,12,5.453402435033096e-11,2.1577922104642468e-08,2.819298198156872e-07,0.0001488965913347929,-1.5283176742382498e-13,-2.807691244018597e-13,0.00014889661804230172,-2.6704015992590096e-07,0.00014889685824604772,3.1966990842316875e-13,0.00014889685750505988,4.9999993467875525e-05
adapter/output/jordan_comprehensive/reference/scalar/delta_1.0e-04/U_0.000000,reference,scalar,5,0.0001,0.0,-1,3.0,0.5,320,0.5,0.1,0.1,1.0,0.0,-0.34007823192700937,-1.0955786319999963e-06,0.00010758330280183359,0.0001081254068925,0.0001525295730585374,-1.1693657391767153e-10,2.3264976780574586e-08,2.3265270657419705e-08,0.00023308874425162433,0.9999996073896638,0.0007315878464913631,1.5039491444849695,3.45138582749316e-12,1.2031217797764758e-08,True,0.0,7,9,1.3456783388201546e-09,-1.2057179861842226e-07,-2.537928176447748e-07,0.0001165440937370502,-2.411078606733008e-14,-1.349928936185864e-14,0.00011654372340066993,3.703365410053999e-07,0.00011654437007330998,2.763260425764731e-14,0.0001165443118013293,0.0004999998748264157
adapter/output/jordan_comprehensive/reference/scalar/delta_1.0e-04/U_0.002500,reference,scalar,5,0.0001,0.0025,-1,3.0,0.5,320,0.5,0.1,0.1,1.0,0.0,-0.3400783686793539,-1.9257841587499975e-06,0.00014204011654975202,0.00010860270992315,0.00017880140746682897,8.380846106815275e-09,3.085188315020627e-08,3.1969943312118995e-08,0.0002732777773113725,0.9999995052737811,0.0008599142424593403,1.4960644474656857,2.583204264561373e-12,1.076932424060634e-09,True,0.7669756448798072,4,8,-4.2795562451064984e-08,-1.605614252128771e-07,1.8085276128636412e-05,0.00013543671662343638,1.6207453673415528e-14,-2.4231579741872122e-15,0.00013545466644512898,-1.794982146271702e-05,0.00013663887229623214,1.6387594367196716e-14,0.00013663880397714467,0.0004999998732039676
adapter/output/jordan_comprehensive/reference/scalar/delta_1.0e-04/U_0.005000,reference,scalar,5,0.0001,0.005,-1,3.0,0.5,320,0.5,0.1,0.1,1.0,0.0,-0.3400783330354007,-3.2231696279499982e-06,0.0001762508477828606,0.00010954004454285,0.00020751718652349416,1.9065339985727536e-08,3.861305143369925e-08,4.306338270262666e-08,0.0003171941787431219,0.9999993743972053,0.0010006026040018342,1.4882179850266666,5.161503776704519e-12,5.478316674076947e-10,True,0.5243555219071917,5,9,-9.773547214409286e-08,-2.0202598483657903e-07,3.601040524036359e-05,0.0001544547664033751,1.8469451770926348e-14,-1.6680633382806093e-14,0.00015449062231800563,-3.585591461725218e-05,0.00015859704962670768,2.4887028323408952e-14,0.0001585969703280751,0.0004999998774457984
adapter/output/jordan_comprehensive/reference/scalar/delta_1.0e-04/U_0.007500,reference,scalar,5,0.0001,0.0075,-1,3.0,0.5,320,0.5,0.1,0.1,1.0,0.0,-0.34007260031897235,-4.867445399050005e-06,0.00021383016828985246,0.00011096203704945,0.00024090644353572224,3.341076720470311e-08,4.745406211213748e-08,5.803591453703014e-08,0.00036823530051157094,0.9999992109765993,0.0011524090576377857,1.480161458613976,3.0984866004830453e-12,3.791721724170972e-09,True,0.4135375094966913,5,8,-1.680273097274393e-07,-2.4860923175756654e-07,5.5445616673518235e-05,0.00017557068279529405,-3.3422293795395963e-15,-7.340980443968845e-15,0.0001756259527857505,-5.5269990720836826e-05,0.0001841175740267954,8.066008374914488e-15,0.00018411748196785674,0.0004999998745139447
adapter/output/jordan_comprehensive/reference/scalar/delta_1.0e-04/U_0.010000,reference,scalar,5,0.0001,0.01,-1,3.0,0.5,320,0.5,0.1,0.1,1.0,0.0,-0.3400720530222163,-7.1517785789e-06,0.00024726726662385734,0.0001128922629619,0.0002718193594656064,4.839643810697497e-08,5.582912257114149e-08,7.388576418029253e-08,0.00041549014143470956,0.9999990232868993,0.0013051535535085642,1.4723878011043563,2.4753565263915937e-12,1.798977376020137e-09,True,0.3284710696169477,4,8,-2.439237103085099e-07,-2.958617478377438e-07,7.230984586309178e-05,0.00019475432899190682,8.34564622270717e-16,-5.380807290619044e-15,0.000194826444011425,-7.211501941896935e-05,0.0002077449457142868,5.445143267860353e-15,0.00020774484184194622,0.0004999998753335918
adapter/output/jordan_comprehensive/reference/scalar/delta_1.0e-04/U_0.015000,reference,scalar,5,0.0001,0.015,-1,3.0,0.5,320,0.5,0.1,0.1,1.0,0.0,-0.34007009692330836,-1.3207734783200008e-05,0.00031298775968749415,0.0001182296815636,0.0003345737516853748,8.398308011156633e-08,7.400888632231399e-08,1.1193959531682685e-07,0.0005113596144152518,0.9999985672349201,0.001617259683921574,1.4569606880808788,2.245515620741638e-12,2.040146759399189e-09,True,0.5763714081180596,5,7,-4.2308437223012856e-07,-4.0368945919516913e-07,0.00010438704844990953,0.0002333995921865858,5.215798496230328e-15,-9.043770777834165e-15,0.0002335037457313061,-0.00010415354470392863,0.0002556795367583185,1.0440035624234513e-14,0.00025567940891855904,0.0004999998754587928
adapter/output/jordan_comprehensive/reference/scalar/delta_1.0e-04/U_0.020000,reference,scalar,5,0.0001,0.02,-1,3.0,0.5,320,0.5,0.1,0.1,1.0,0.0,-0.34006695883160365,-2.1242723503750005e-05,0.0003771237272486294,0.00012553395857565,0.0003974683388769119,1.2646353089822564e-07,9.468366870864835e-08,1.5798108040957165e-07,0.000607312242859453,0.999998007448372,0.0019326407695604423,1.4416957445795286,1.843364811168888e-12,1.1238215843981158e-09,True,0.4794941527301668,4,6,-6.347425080124934e-07,-5.347027611766499e-07,0.00013414726932624418,0.0002724174221938764,6.5042101479034775e-15,-2.3909232883465026e-15,0.00027255129691218315,-0.00013387471802934876,0.0003036556302498681,6.929737644301423e-15,0.0003036554784224231,0.0004999998751768993
adapter/output/jordan_comprehensive/reference/scalar/delta_1.0e-04/U_0.030000,reference,scalar,5,0.0001,0.03,-1,3.0,0.5,320,0.5,0.1,0.1,1.0,0.0,-0.3400569359616814,-4.31822646382e-05,0.0005003863528151575,0.000145982076263,0.0005212458812055129,2.2907573549359897e-07,1.460948774352535e-07,2.7169726867371166e-07,0.0007954325889891989,0.9999965932080503,0.0025619473178617722,1.4116596584666166,3.449964351247286e-12,4.262424251494291e-10,True,0.4961385677689492,4,6,-1.1331465138760953e-06,-8.90173189297647e-07,0.00018615340191816977,0.00035146010119885035,1.2147590875907777e-14,5.5790333290672844e-15,0.0003516459029546579,-0.00018580175601562695,0.00039771508870096165,1.3367482073123624e-14,0.0003977148898435753,0.0004999998744200859
adapter/output/jordan_comprehensive/reference/scalar/delta_1.0e-04/U_0.050000,reference,scalar,5,0.0001,0.05,-1,3.0,0.5,320,0.5,0.1,0.1,1.0,0.0,-0.3400197618051082,-0.0001093613876629901,0.0007250716074168051,0.0002090650744622099,0.000754610522880432,4.820206305221002e-07,3.0317429919005716e-07,5.69437041241879e-07,0.0011438784276210302,0.9999927029278796,0.0037873598594001475,1.3536146666927138,2.188288287442319e-12,1.8178218586909191e-09,True,0.8512698851738112,5,7,-2.2308938338281713e-06,-2.099389056927091e-06,0.000256507103264609,0.0005111888512701716,-5.530894752608928e-15,-9.435838612195657e-15,0.0005114448469287333,-0.00025599565841747437,0.0005719352548043514,1.0937360151327168e-14,0.000571934968836975,0.0004999998752174667
adapter/output/jordan_comprehensive/reference/scalar/delta_1.0e-04/U_0.075000,reference,scalar,5,0.0001,0.075,-1,3.0,0.5,320,0.5,0.1,0.1,1.0,0.0,-0.3399352109276129,-0.00022700053312081221,0.0009586735613156538,0.00032293009461048777,0.0010116021170256501,8.147711511605001e-07,6.191690877124747e-07,1.0233388431707773e-06,0.0015005470999231564,0.9999863437422878,0.005202147231876271,1.2848659658403934,2.9619657440920908e-12,9.62346938587023e-10,True,0.7516871227484633,4,6,-3.070205443947698e-06,-4.587066501015241e-06,0.00027447382877153774,0.0006982546561738832,-5.802378976599298e-15,-8.918132074833829e-15,0.0006985284314742911,-0.00027377530034025383,0.0007502635853811747,1.0639580888938317e-14,0.000750263210249796,0.0004999998748984334
adapter/output/jordan_comprehensive/reference/scalar/delta_1.0e-04/U_0.100000,reference,scalar,5,0.0001,0.1,-1,3.0,0.5,320,0.5,0.1,0.1,1.0,0.0,-0.3398039344616878,-0.00036615366603132,0.001131224866717545,0.00045821093526388,0.0012205027489831915,1.069712437884728e-06,1.0366792083448086e-06,1.4896269602755272e-06,0.0017347770663099942,0.999979422131324,0.0063957270309794355,1.22021514936295,2.9071270412745474e-12,3.489302407893344e-10,True,0.7386960391528589,6,8,-2.5139886925235706e-06,-7.4317666105975025e-06,0.0002238375539540936,0.0008379911797909284,-2.6373217845709895e-16,-7.59934920980393e-15,0.0008382141791307726,-0.00022299933977488795,0.0008673710094115112,7.603924189160577e-15,0.0008673705757263795,0.0004999998750520559
adapter/output/jordan_comprehensive/reference/scalar/delta_7.0e-05/U_0.000000,reference,scalar,5,7e-05,0.0,-1,3.0,0.5,320,0.5,0.1,0.1,1.0,0.0,-0.34007834902718914,-6.650120881880161e-07,8.992475923744192e-05,9.046047115999947e-05,0.00012755218213108307,-9.663451857719967e-11,1.6269272179137022e-08,1.626955916640099e-08,0.00023297248566187957,0.9999998080560523,0.0005112611088895659,1.8022741650808771,3.9625001272770366e-12,1.3530263640736331e-08,True,0.4138843136355502,6,8,1.1217625585003177e-09,-8.421585637816662e-08,-3.1900080575877936e-07,0.00011648580507907249,2.1373900642007032e-14,-1.740836999801086e-14,0.0001164855247011582,4.005406728959716e-07,0.0001164862418761707,2.75661926032964e-14,0.00011648621333760824,0.00034999995645824847
adapter/output/jordan_comprehensive/reference/scalar/delta_7.0e-05/U_0.002500,reference,scalar,5,7e-05,0.0025,-1,3.0,0.5,320,0.5,0.1,0.1,1.0,0.0,-0.34007834825244126,-1.4337869487631439e-06,0.00012430284623515808,9.092805972462105e-05,0.00015401009586207525,7.183285536877101e-09,2.260523325282168e-08,2.3719109627445605e-08,0.0002813326171363114,0.9999997467442162,0.0006196866803624407,1.7928247843687886,4.4898277595336584e-12,8.304816202343615e-10,True,0.6896957614614261,7,9,-3.6589704935339226e-08,-1.1772032871645498e-07,2.1556622241386792e-05,0.00013900474687283455,-2.540926724668019e-14,-2.2863313212063627e-14,0.0001390197683881103,-2.14593084040097e-05,0.00014066629879128356,3.418130999605103e-14,0.0001406662643275289,0.00034999995505774435
adapter/output/jordan_comprehensive/reference/scalar/delta_7.0e-05/U_0.005000,reference,scalar,5,7e-05,0.005,-1,3.0,0.5,320,0.5,0.1,0.1,1.0,0.0,-0.34007821645333713,-2.767474150844512e-06,0.00015847794176140906,9.195190423086916e-05,0.0001832222986336966,1.6660105333249627e-08,2.9144697047100693e-08,3.3570410716615497e-08,0.0003347010640693917,0.999999665672066,0.0007390235809791773,1.7834209444715476,3.5531554362482976e-12,6.54357527032553e-10,True,0.6574831759283484,5,8,-8.486276209702937e-08,-1.5293728240227308e-07,4.2895209982479174e-05,0.00016175967698609157,-9.717405916390143e-15,-1.2082521804899701e-14,0.0001617896243560251,-4.278195724533188e-05,0.00016735050683546095,1.5505331692994217e-14,0.00016735046583444312,0.000349999957302578
