config_label,model,iteration,sector,U,method,degree,n_delta,y0_real,y0_imag,y0_abs,s0_abs,y_fit_rms,B0_0_real,B0_0_imag,Bx0_real,Bx0_imag,Bx0_abs,Bx_fit_rms,By0_real,By0_imag,Bz0_real,Bz0_imag,Bz0_abs,Bz_fit_rms,nilpotent_mismatch0,trace_component_fraction0,beta0,Gamma_PT,F_lambda,soc_lambda,Lambda,z_shift,nkeep,max_tracking_cost,max_residual,max_biorth_error,min_support,median_alignment,median_trace_fraction,ybare_real,ybare_imag,delta_y_real,delta_y_imag,delta_y_abs,Q_real,Q_imag,Q_abs,C_beta0_real,C_beta0_imag,C_beta0_abs,C_beta0_phase,C_gamma_real,C_gamma_imag,C_gamma_abs
reference,scalar,6,-1,0.0075,quadratic_small4,2,4,2.291701613231446e-12,2.493891504613723e-12,3.386944215789819e-12,1.8403652397798158e-06,1.6403899209150493e-12,-5.2369586498021156e-12,-1.2630206876820367e-12,1.4784079476220273e-07,0.00011210734467084997,0.00011210744215282655,1.4208792263938896e-08,5.642596375495143e-15,-1.78291165977999e-14,0.00011210734956837116,-1.4783552507361484e-07,0.00011210744704339424,1.4208712225305539e-08,3.2085816757635893e-08,3.397867307456746e-08,0.5,0.1,1.0,0.0,3.0,0.5,320,0.24438951520803165,2.3827158413328782e-11,3.852303939277405e-08,1.3111461974910932,0.9999995036354002,0.0009760783750857559,4.023777269650908e-12,4.590419723903038e-12,-1.732075656419462e-12,-2.0965282192893146e-12,2.7194699214805326e-12,1.2591133392131615e-24,-9.124225867223309e-24,9.210692920572886e-24,8.953694856626926e-20,-6.488338394469909e-19,6.54982607685183e-19,-1.4336656834426256,2.2384237141567315e-18,-1.622084598617477e-17,1.6374565192129572e-17
reference,scalar,6,-1,0.01,quadratic_small4,2,4,2.279333455612328e-12,2.220906741402648e-12,3.1824185387659753e-12,1.7839334457221143e-06,1.6226221274951687e-12,-5.7859133173546505e-12,2.5231917469385655e-12,1.5215416568483433e-07,0.00011853115744670116,0.00011853125510406441,1.3534716816048261e-08,3.3621933814177495e-14,-1.4113384364178073e-15,0.00011853116207984136,-1.5214962070523015e-07,0.00011853125973136667,1.3534673103525173e-08,2.737763137126941e-08,3.7655611458764514e-08,0.5,0.1,1.0,0.0,3.0,0.5,320,0.2458829118285194,2.5710032016171788e-11,5.9131690211898894e-08,1.3071740740838602,0.9999994479478016,0.0010315542342980652,4.023777269650908e-12,4.590419723903038e-12,-1.7444438140385797e-12,-2.3695129825003897e-12,2.9423929028216742e-12,1.2862982099021045e-24,-9.275157241117316e-24,9.363925722273129e-24,5.145192839608418e-20,-3.7100628964469265e-19,3.745570288909252e-19,-1.4329931920897363,1.2862982099021042e-18,-9.275157241117315e-18,9.363925722273127e-18
reference,scalar,6,-1,0.015,quadratic_small4,2,4,1.3092281444036308e-12,4.221930697039972e-13,1.3756181600301222e-12,1.1728674946600414e-06,1.271144071907178e-12,5.593114163093928e-12,2.9146186271548783e-11,1.4895982893967674e-07,0.00013305608152749146,0.00013305616490971432,1.4057522014980711e-08,5.297734816661401e-15,-6.25451624838072e-14,0.00013305608400738012,-1.489584554412455e-07,0.00013305616738806375,1.4057434803866865e-08,1.0652813027572318e-08,1.577191700682124e-07,0.5,0.1,1.0,0.0,3.0,0.5,320,0.3443853895378477,1.9391639236130745e-11,6.324456551475176e-08,1.2982710864048297,0.9999993111059804,0.0011566276936451354,4.023777269650908e-12,4.590419723903038e-12,-2.7145491252472772e-12,-4.16822665419904e-12,4.9742225919389735e-12,-1.794167707781677e-24,-6.603223475981213e-24,6.842630929503357e-24,-3.1896314805007594e-20,-1.1739063957299935e-19,1.216467720800597e-19,-1.8361021115340868,-7.974078701251898e-19,-2.9347659893249832e-18,3.0411693020014917e-18
reference,scalar,6,-1,0.02,quadratic_small4,2,4,-1.5391619144599921e-12,-6.967362655158474e-12,7.135345945882448e-12,2.671206833227717e-06,3.302479105256207e-12,3.0220410785498385e-11,1.0354862280602284e-10,1.5895627998803346e-07,0.0001499614898589322,0.00014996157410420035,2.1884148595580497e-08,-5.2892428031454106e-14,-1.2014333329040258e-13,0.00014996148779980247,-1.5896513137594863e-07,0.00014996157205445434,2.1883505200555022e-08,3.0300240874360305e-08,5.086267875052327e-07,0.5,0.1,1.0,0.0,3.0,0.5,320,0.6722962243545658,3.128965288893154e-11,8.660820590667793e-08,1.287929715104864,0.9999991328940825,0.0013016186669575999,4.023777269650908e-12,4.590419723903038e-12,-5.5629391841109e-12,-1.1557782379061512e-11,1.2826871243131009e-11,-7.19649971996812e-23,5.654831317776032e-23,9.1524163723031e-23,-7.19649971996812e-19,5.654831317776032e-19,9.1524163723031e-19,2.4755857275137867,-1.7991249299920296e-17,1.4137078294440077e-17,2.2881040930757747e-17
reference,scalar,6,-1,0.03,quadratic_small4,2,4,-6.113021451677689e-12,-2.4232459129946563e-11,2.4991620730821003e-11,4.999162002858179e-06,5.660003072930275e-12,1.1071582239241999e-10,3.5907382918251786e-10,1.191147086365212e-07,0.00019145086681683114,0.00019145090387154046,1.8573160897575537e-08,4.2652915523885385e-14,5.655011266375811e-14,0.00019145086168646843,-1.1913506155856379e-07,0.00019145089875384277,1.8571862445903698e-08,5.481710991651996e-08,1.3878184105435395e-06,0.5,0.1,1.0,0.0,3.0,0.5,320,0.9004609191991344,2.222637208771834e-11,1.0974372076046901e-07,1.2622140468383307,0.9999986097602117,0.0016554388410449435,4.023777269650908e-12,4.590419723903038e-12,-1.0136798721328597e-11,-2.88228788538496e-11,3.055344552976668e-11,-6.364827657984908e-22,4.218344374557797e-22,7.635801226997273e-22,-2.8288122924377366e-18,1.8748197220256875e-18,3.3936894342210102e-18,2.5563005053148142,-7.072030731094342e-17,4.687049305064219e-17,8.484223585552525e-17
reference,scalar,6,-1,0.05,quadratic_small4,2,4,-6.334494496127758e-11,-2.2030221736724845e-10,2.292283774515574e-10,1.5140289873432324e-05,2.780195873565248e-11,7.794907666655406e-10,2.8624594761863436e-09,1.0408235450621329e-07,0.0003062174567294053,0.00030621747441803796,7.229678937691253e-09,1.0545324605218985e-13,1.3130863946413987e-14,0.0003062174479994028,-1.0415831511391908e-07,0.00030621746571386413,7.234373464475186e-09,1.2484693143983638e-07,6.8505897367395234e-06,0.5,0.1,1.0,0.0,3.0,0.5,320,1.1501652343686204,2.7519848384018007e-11,2.999977453104114e-07,1.1866213189681385,0.9999965268134671,0.002627995677797506,4.023777269650908e-12,4.590419723903038e-12,-6.736872223092849e-11,-2.2489263709115148e-10,2.3476635822204246e-10,-4.527687861891881e-20,2.9087290607407356e-20,5.3815111375449887e-20,-7.244300579027008e-17,4.653966497185176e-17,8.61041782007198e-17,2.57055644709775,-1.811075144756752e-15,1.1634916242962939e-15,2.152604455017995e-15
reference,scalar,6,-1,0.1,quadratic_small4,2,4,-4.989304671810562e-09,-6.524258026244179e-09,8.213349128167041e-09,9.062752963734056e-05,1.0390602278122979e-09,1.7393557793094757e-08,5.447855704375939e-08,5.744781077974722e-07,0.0006944809361024514,0.0006944811737079944,1.205484162263468e-07,-3.2369912956672915e-14,-3.443658479553159e-14,0.0006944818333250171,-5.740506976038796e-07,0.0006944820705768294,1.2042948508909313e-07,7.155155766228732e-07,5.822747215119065e-05,0.5,0.1,1.0,0.0,3.0,0.5,320,0.9318729716996728,3.8854708438071774e-11,3.345628013854102e-07,0.9082160893253406,0.9999811790762622,0.0061320057693782124,4.023777269650908e-12,4.590419723903038e-12,-4.9933284490802125e-09,-6.528848445968082e-09,8.219439824636083e-09,-1.76826549168586e-17,6.515217726459666e-17,6.750912891769622e-17,-7.073061966743439e-15,2.606087090583866e-14,2.7003651567078487e-14,1.835817636360539,-1.7682654916858596e-13,6.515217726459664e-13,6.750912891769621e-13
reference,scalar,6,1,0.0,linear_all,1,5,1.219209833908904e-11,7.112988002033253e-12,1.4115305884998978e-11,3.757034187360953e-06,3.4376613139871735e-12,1.9021738192951443e-10,6.285675920189915e-11,1.64033393114428e-07,9.595825976102296e-05,9.595839996226497e-05,2.7510230019115585e-08,-6.700985027248681e-15,-7.405532784063458e-16,9.59583505971421e-05,-1.6401549855313005e-07,9.595849076766375e-05,2.7488604936435814e-08,4.824064260506708e-07,1.4762366755799602e-06,0.5,0.1,1.0,0.0,3.0,0.5,320,0.6152867349522838,3.383861298594031e-11,2.059311157555553e-07,1.3214260001481004,0.9999996308273453,0.0008356705116663367,1.219209833908904e-11,7.112988002033253e-12,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
reference,scalar,6,1,0.0025,linear_all,1,5,4.157770078359357e-12,6.6472427839138266e-12,7.840464823771281e-12,2.8000830030146036e-06,2.202375636926953e-12,7.813200294011124e-11,5.674876105349419e-11,1.4613741110326635e-07,0.00010083214804455074,0.00010083225394396934,1.0192816060188467e-08,-2.2565850005328624e-14,-1.994162394208086e-14,0.0001008322275398612,-1.4612168576115014e-07,0.00010083233341640664,1.0179241941647927e-08,4.0183424703683195e-07,6.771899678632336e-07,0.5,0.1,1.0,0.0,3.0,0.5,320,0.15734085441624857,3.157254206816513e-11,7.658290195776382e-08,1.3182549959231975,0.9999995943014555,0.0008782920691074856,1.219209833908904e-11,7.112988002033253e-12,-8.034328260729682e-12,-4.657452181194266e-13,8.047816424929234e-12,-3.030896810189212e-23,-5.534259208676622e-23,6.309862158782641e-23,-1.9397739585210957e-17,-3.541925893553038e-17,4.03831178162089e-17,-2.0718418309044915,-4.849434896302738e-16,-8.854814733882593e-16,1.0095779454052224e-15
reference,scalar,6,1,0.005,linear_all,1,5,-7.308922860294019e-12,7.915255147893534e-12,1.0773653857163948e-11,3.282324459459172e-06,5.172458314633625e-12,-8.961981614053602e-11,7.249994957558938e-11,1.4117809069688374e-07,0.00010621235051235598,0.00010621244433969522,1.3625630244867792e-08,2.7935122759869863e-14,-2.047345050958122e-14,0.0001062124148006524,-1.4116066126105004e-07,0.00010621250860476901,1.3621751202474158e-08,3.135652601967467e-07,7.674295668479818e-07,0.5,0.1,1.0,0.0,3.0,0.5,320,0.2407596553976219,2.075240997198586e-11,4.5275716143947515e-08,1.314834795230379,0.9999995521375203,0.0009250539421699423,1.219209833908904e-11,7.112988002033253e-12,-1.9501021199383058e-11,8.022671458602809e-13,1.9517516757828447e-11,1.361813104869927e-22,-1.6021926712003876e-22,2.1027496970024045e-22,2.1789009677918833e-17,-2.56350827392062e-17,3.3643995152038473e-17,-0.8663206214430207,5.447252419479708e-16,-6.4087706848015495e-16,8.410998788009617e-16
reference,scalar,6,1,0.0075,linear_all,1,5,-2.6131560667421402e-11,7.063551839408587e-12,2.706939651161691e-11,5.202825819842224e-06,1.2444105678772348e-11,-3.380084933266983e-10,7.141837661289623e-11,1.39416172709995e-07,0.00011209796543758426,0.00011209805213345613,1.3326437616816053e-08,-3.676558798809109e-15,6.0963835847654985e-15,0.00011209800373427727,-1.3940230684944955e-07,0.00011209809041287544,1.3325454158598266e-08,1.816694111659109e-07,2.1792079108840097e-06,0.5,0.1,1.0,0.0,3.0,0.5,320,0.24438951751507348,2.3827158413328782e-11,3.852303939277405e-08,1.3111461975006962,0.9999995036354005,0.0009760783748344585,1.219209833908904e-11,7.112988002033253e-12,-3.8323659006510443e-11,-4.9436162624666423e-14,3.832369089194651e-11,1.001806215223639e-21,-2.6940930798551327e-22,1.0373991845427416e-21,7.123955308256989e-17,-1.915799523452539e-17,7.377060867859496e-17,-0.26270827665098667,1.780988827064247e-15,-4.789498808631347e-16,1.8442652169648738e-15
reference,scalar,6,1,0.01,linear_all,1,5,-5.044622221436506e-11,9.684757759191255e-12,5.136745923788049e-11,7.1671095455476675e-06,2.329374336441091e-11,-6.779139293931497e-10,1.0657095609265188e-10,1.427730221529413e-07,0.00011852324267142656,0.00011852332866354086,1.2996214087912896e-08,9.450394075823046e-15,7.219830341575625e-15,0.00011852325103389176,-1.4275591816076757e-07,0.00011852333700539778,1.2997973551900908e-08,8.031683749508023e-08,4.094085097428999e-06,0.5,0.1,1.0,0.0,3.0,0.5,320,0.2458829065459356,2.5710032016171788e-11,5.9131690211898894e-08,1.3071740744867832,0.9999994479478017,0.0010315542340209535,1.219209833908904e-11,7.112988002033253e-12,-6.26383205534541e-11,2.571769757158002e-12,6.269109347779079e-11,3.134959670663686e-21,-7.363730296565499e-22,3.220282188798574e-21,1.2539838682654744e-16,-2.9454921186261997e-17,1.2881128755194297e-16,-0.23070842588361923,3.1349596706636857e-15,-7.363730296565498e-16,3.2202821887985735e-15
reference,scalar,6,1,0.015,linear_all,1,5,-1.3261372753561672e-10,1.797868836903744e-11,1.338268805821975e-10,1.156835686613261e-05,5.821256168119298e-11,-1.8227957255218877e-09,2.2261464077013856e-10,1.2806571915940275e-07,0.0001330455405054307,0.00013304560214156131,1.5529728875009615e-08,-1.1671145947246375e-14,-1.308759594394093e-14,0.00013304545484254978,-1.2804067950860477e-07,0.00013304551645462002,1.5526439315137603e-08,3.3540196229460163e-07,9.759723542384004e-06,0.5,0.1,1.0,0.0,3.0,0.5,320,0.3443853874299856,1.9391639236130745e-11,6.324456551475176e-08,1.2982710864814848,0.9999993111059801,0.0011566276937132192,1.219209833908904e-11,7.112988002033253e-12,-1.4480582587470576e-10,1.0865700367004185e-11,1.4521291489299813e-10,1.9007889297308483e-20,-4.044359845375977e-21,1.943339142037807e-20,3.3791803195215083e-16,-7.189973058446181e-17,3.4548251414005463e-16,-0.20964629229398873,8.44795079880377e-15,-1.7974932646115453e-15,8.637062853501366e-15
reference,scalar,6,1,0.02,linear_all,1,5,-2.7422174952947263e-10,4.140800324777496e-11,2.773304719066633e-10,1.6653242083950597e-05,1.2063545852373575e-10,-3.817344557239328e-09,5.33455393452878e-10,1.4889909043039086e-07,0.00014998968805740492,0.00014998976196559807,2.3794545007581573e-08,3.52596633206643e-15,-3.1986969824343775e-14,0.0001499894645628931,-1.488507449701455e-07,0.00014998953842321018,2.374221472789169e-08,7.622648750073324e-07,1.8171249891618367e-05,0.5,0.1,1.0,0.0,3.0,0.5,320,0.5131080982033908,3.128965288893154e-11,8.660820590667793e-08,1.287929715005685,0.9999991328940815,0.001301618667630282,1.219209833908904e-11,7.112988002033253e-12,-2.8641384786856167e-10,3.429501524574171e-11,2.8845977244943747e-10,7.712081834930703e-20,-2.1264264623576353e-20,7.999868481949121e-20,7.712081834930703e-16,-2.126426462357635e-16,7.99986848194912e-16,-0.26904164284685206,1.9280204587326756e-14,-5.316066155894087e-15,1.99996712048728e-14
reference,scalar,6,1,0.03,linear_all,1,5,-9.059441998437463e-10,1.6783331309070674e-10,9.213592753174675e-10,3.0353900495940675e-05,3.989708571102621e-10,-1.2600804846009118e-08,2.2677034437541294e-09,1.4037367663621658e-07,0.0001915565843530087,0.00019155663578628758,4.8558990045362295e-08,2.96771909141768e-14,2.836196015677672e-14,0.0001915558757651737,-1.4024266186410475e-07,0.000191555927102679,4.8274101579748883e-08,1.8809043296497217e-06,4.7261579845443464e-05,0.5,0.1,1.0,0.0,3.0,0.5,320,0.7390227196817984,2.222637208771834e-11,1.0974372076046901e-07,1.26221404687994,0.9999986097602114,0.0016554388413312735,1.219209833908904e-11,7.112988002033253e-12,-9.181362981828353e-10,1.607203250886735e-10,9.320972507938693e-10,8.0480602936410045e-19,-2.996975031039474e-19,8.587964475168431e-19,3.576915686062669e-15,-1.3319889026842106e-15,3.8168731000748584e-15,-0.3564758913669601,8.942289215156672e-14,-3.3299722567105264e-14,9.542182750187146e-14
reference,scalar,6,1,0.05,linear_all,1,5,-5.425117411510839e-09,1.7101809781464806e-09,5.688287783392479e-09,7.542073841717859e-05,2.44965778409891e-09,-7.357826938533596e-08,2.1960409542390822e-08,1.9245104386602952e-07,0.0003066844608824653,0.00030668452126602784,2.1190158291785076e-07,4.2607056113180065e-14,-3.275068953271137e-15,0.00030668180558155177,-1.9184786501080764e-07,0.00030668186558771945,2.1072542665620292e-07,4.439350444214206e-06,0.0001770412800197549,0.5,0.1,1.0,0.0,3.0,0.5,320,1.230898572981736,2.7519848384018007e-11,2.999977453104114e-07,1.1866213189652577,0.9999965267790903,0.002628008758612088,1.219209833908904e-11,7.112988002033253e-12,-5.437309509849928e-09,1.7030679901444474e-09,5.697786876056274e-09,2.6585488012425124e-17,-1.8538127102359724e-17,3.24106514794449e-17,4.253678081988019e-14,-2.966100336377555e-14,5.1857042367111835e-14,-0.6089132626307057,1.0634195204970047e-12,-7.415250840943887e-13,1.2964260591777958e-12
reference,scalar,6,1,0.075,linear_all,1,4,-3.633800069282197e-08,2.0314292967079303e-08,4.163076738547895e-08,0.00020403619136192224,1.0241357990744172e-08,-4.620806741232357e-07,2.1952612798139327e-07,-3.1566949032640015e-07,0.000497981302798638,0.0004979814028498011,4.0081955747784765e-07,1.7146609416945884e-14,-4.3462404738363096e-15,0.0004979726737468123,3.1711565000072894e-07,0.0004979727747185429,3.9883037199609164e-07,8.784937316385141e-06,0.00072641684839833,0.5,0.1,1.0,0.0,3.0,0.5,320,1.2289054427894102,1.6129067546982807e-11,5.792091550349404e-07,1.0531923037857862,0.9999818637300315,0.005814956139319466,1.219209833908904e-11,7.112988002033253e-12,-3.635019279116106e-08,2.030717997907727e-08,4.163794032678867e-08,9.083673273992395e-16,-1.4763507859184302e-15,1.7334194081549924e-15,6.459500994839037e-13,-1.0498494477642171e-12,1.2326538013546613e-12,-1.0192181042672068,1.6148752487097592e-11,-2.6246236194105425e-11,3.0816345033866526e-11
reference,scalar,6,1,0.1,linear_all,1,5,-6.785517734292173e-08,5.05416735826149e-08,8.46096085605586e-08,0.0002908773084318517,3.559794947930876e-08,-7.85364160858826e-07,3.94058766562722e-07,-4.919593780856923e-06,0.0006929065882017998,0.0006929240523870038,2.5262147440346913e-06,-1.5152678587869415e-14,-9.952489280482517e-15,0.0006929008229924607,4.915789369563146e-06,0.0006929182603227853,2.52475678782542e-06,4.984209401135335e-06,0.0008966685260260365,0.5,0.1,1.0,0.0,3.0,0.5,320,0.886193182081377,3.8854708438071774e-11,3.345628013854102e-07,0.9082160893334872,0.9999811793191948,0.006131966152878848,1.219209833908904e-11,7.112988002033253e-12,-6.786736944126082e-08,5.053456059461287e-08,8.461513841723112e-08,2.0510511230205428e-15,-6.859162004305018e-15,7.159253739779409e-15,8.204204492082169e-13,-2.7436648017220067e-12,2.8637014959117633e-12,-1.2802355784447728,2.051051123020542e-11,-6.859162004305016e-11,7.159253739779407e-11
reference,scalar,6,1,0.0,linear_drop_largest,1,4,9.18104463395625e-12,6.392187247676092e-12,1.1187119306597643e-11,3.3447151308590756e-06,1.8748849194002205e-12,1.3102926094799672e-10,5.655027503506611e-11,1.7644632624363276e-07,9.597214735385643e-05,9.59723095534143e-05,2.3207801373698874e-08,-1.0158373527485259e-14,-2.4749836133759736e-16,9.597220607469025e-05,-1.7643031041517408e-07,9.597236824470492e-05,2.3197129964140924e-08,3.1710063526467247e-07,1.0514731787476695e-06,0.5,0.1,1.0,0.0,3.0,0.5,320,0.6152867349522838,3.383861298594031e-11,2.059311157555553e-07,1.3214260001481004,0.9999996308273453,0.0008356705116663367,9.18104463395625e-12,6.392187247676092e-12,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
reference,scalar,6,1,0.0025,linear_drop_largest,1,4,3.787637304177922e-12,5.2092996240981205e-12,6.4407296886012084e-12,2.537859272812661e-06,1.8639072500040344e-12,5.547315902191725e-11,4.2603295443859465e-11,1.519372442033158e-07,0.0001008376033158764,0.00010083771778167246,7.44442412332892e-09,-2.5409271764189244e-14,-2.4695510700217674e-14,0.00010083765359169926,-1.5192486534531455e-07,0.00010083776803878717,7.443221626313462e-09,2.567359874406349e-07,4.904773602631325e-07,0.5,0.1,1.0,0.0,3.0,0.5,320,0.15734085441624857,3.157254206816513e-11,7.658290195776382e-08,1.3182549959231975,0.9999995943014555,0.0008782920691074856,9.18104463395625e-12,6.392187247676092e-12,-5.393407329778328e-12,-1.1828876235779714e-12,5.521599927097266e-12,-1.426625474603999e-23,-3.2576224065336587e-23,3.556313257903363e-23,-9.130403037465593e-18,-2.0848783401815414e-17,2.276040485058152e-17,-1.9835714657595205,-2.282600759366398e-16,-5.212195850453853e-16,5.69010121264538e-16
reference,scalar,6,1,0.005,linear_drop_largest,1,4,-2.858712850219066e-12,6.280213597336527e-12,6.900240719582051e-12,2.6268309271024754e-06,2.6547370934583786e-12,-4.7312307448636976e-11,5.239969254351877e-11,1.4556420691900054e-07,0.00010621723196946575,0.00010621733171283128,1.347218284052404e-08,3.674552479061728e-14,-2.137325723004518e-14,0.00010621727340415378,-1.4555017421789205e-07,0.0001062173731282504,1.3475681072904169e-08,2.0592882549262477e-07,4.6998769303223753e-07,0.5,0.1,1.0,0.0,3.0,0.5,320,0.2407596553976219,2.075240997198586e-11,4.5275716143947515e-08,1.314834795230379,0.9999995521375203,0.0009250539421699423,9.18104463395625e-12,6.392187247676092e-12,-1.2039757484175316e-11,-1.1197365033956457e-13,1.2040278168552665e-11,3.5121427874939086e-23,-7.529214814764039e-23,8.30808176937419e-23,5.619428459990253e-18,-1.2046743703622461e-17,1.3292930830998701e-17,-1.1343317714525174,1.4048571149975632e-16,-3.011685925905615e-16,3.3232327077496753e-16
reference,scalar,6,1,0.0075,linear_drop_largest,1,4,-1.5013896378472207e-11,4.082630728811241e-12,1.5559079604248275e-11,3.944499918145299e-06,6.163645923697126e-12,-2.0025570699121273e-10,3.599194896709729e-11,1.4175408956951554e-07,0.00011209879729974055,0.00011209888692699063,1.4654738117356553e-08,-4.593773639839186e-15,5.647734914104552e-15,0.00011209882103348317,-1.4174588813076677e-07,0.00011209891065034347,1.4653519994887178e-08,1.12003049536172e-07,1.2834298091170454e-06,0.5,0.1,1.0,0.0,3.0,0.5,320,0.24438951751507348,2.3827158413328782e-11,3.852303939277405e-08,1.3111461975006962,0.9999995036354005,0.0009760783748344585,9.18104463395625e-12,6.392187247676092e-12,-2.4194941012428458e-11,-2.309556518864851e-12,2.4304921763065268e-11,3.7268940365769224e-22,-6.410356740465392e-23,3.781622124865588e-22,2.6502357593435893e-17,-4.5584759043309455e-18,2.6891535110155297e-17,-0.17033591605294093,6.625589398358973e-16,-1.1396189760827363e-16,6.722883777538823e-16
reference,scalar,6,1,0.01,linear_drop_largest,1,4,-2.896802402234967e-11,5.733224732709752e-12,2.952992180137263e-11,5.434144072563096e-06,1.08719280606984e-11,-3.998953447603763e-10,5.3886581486243975e-11,1.4659034520521035e-07,0.00011852460952984351,0.0001185247001807268,1.3849960887455573e-08,1.3800289940027008e-14,9.14215507079096e-15,0.00011852461642575807,-1.4657978214284754e-07,0.00011852470706357225,1.3850075825581182e-08,5.321570049253214e-08,2.40729917281772e-06,0.5,0.1,1.0,0.0,3.0,0.5,320,0.2458829065459356,2.5710032016171788e-11,5.9131690211898894e-08,1.3071740744867832,0.9999994479478017,0.0010315542340209535,9.18104463395625e-12,6.392187247676092e-12,-3.8149068656305923e-11,-6.589625149663401e-13,3.815475947951545e-11,1.1088811174548706e-21,-1.996283419868026e-22,1.1267070637802721e-21,4.435524469819482e-17,-7.985133679472104e-18,4.506828255121089e-17,-0.17811891698340493,1.1088811174548704e-15,-1.9962834198680257e-16,1.126707063780272e-15
reference,scalar,6,1,0.015,linear_drop_largest,1,4,-7.918993567194002e-11,7.92303962837795e-12,7.95853030947225e-11,8.921059527585414e-06,2.7669624163863112e-11,-1.0939713403029572e-09,8.932039613586008e-11,1.2869567020057968e-07,0.00013304068509750288,0.00013304074734376854,1.6532266258890824e-08,-1.0458952768525182e-14,-1.928519614167224e-14,0.0001330406334984456,-1.2868459570064927e-07,0.00013304069573402306,1.6539477394525e-08,1.9833820362974222e-07,5.833767748565924e-06,0.5,0.1,1.0,0.0,3.0,0.5,320,0.3443853874299856,1.9391639236130745e-11,6.324456551475176e-08,1.2982710864814848,0.9999993111059801,0.0011566276937132192,9.18104463395625e-12,6.392187247676092e-12,-8.837098030589626e-11,1.530852380701858e-12,8.838423880555064e-11,6.985963241612705e-21,-8.213948805132398e-22,7.034086434136082e-21,1.2419490207311476e-16,-1.460257565356871e-17,1.2505042549575256e-16,-0.11704052836772727,3.104872551827869e-15,-3.650643913392177e-16,3.126260637393814e-15
reference,scalar,6,1,0.02,linear_drop_largest,1,4,-1.6334661225004826e-10,1.8664716358572635e-11,1.644095111917604e-10,1.2822227232105989e-05,5.6106084718881443e-11,-2.282586135194192e-09,2.2807578187478017e-10,1.489669971578638e-07,0.00014997700103348523,0.0001499770750153645,2.2775125581350698e-08,5.096680817546589e-15,-4.253013261011324e-14,0.00014997686800148226,-1.489448962208556e-07,0.00014997694196147666,2.2765712852217296e-08,4.4958674216053803e-07,1.0815453500015377e-05,0.5,0.1,1.0,0.0,3.0,0.5,320,0.5131080982033908,3.128965288893154e-11,8.660820590667793e-08,1.287929715005685,0.9999991328940815,0.001301618667630282,9.18104463395625e-12,6.392187247676092e-12,-1.7252765688400452e-10,1.2272529110896543e-11,1.7296360125952106e-10,2.7952744996583644e-20,-5.224855833754133e-21,2.843686113704441e-20,2.7952744996583645e-16,-5.2248558337541326e-17,2.8436861137044405e-16,-0.1847851260229231,6.98818624914591e-15,-1.3062139584385331e-15,7.1092152842611e-15
reference,scalar,6,1,0.03,linear_drop_largest,1,4,-5.446774698751117e-10,7.32467307949293e-11,5.495804124618144e-10,2.3443131455968383e-05,1.8763255640505313e-10,-7.581118972854098e-09,9.759623040284634e-10,1.320979730922288e-07,0.00019151465288383103,0.00019151469844136973,2.8325962230996872e-08,3.6213809457685125e-14,3.4428780642031326e-14,0.0001915142276637308,-1.320418687644572e-07,0.0001915142731826806,2.823362741631379e-08,1.1197726979478136e-06,2.8221881057781924e-05,0.5,0.1,1.0,0.0,3.0,0.5,320,0.7390227196817984,2.222637208771834e-11,1.0974372076046901e-07,1.26221404687994,0.9999986097602114,0.0016554388413312735,9.18104463395625e-12,6.392187247676092e-12,-5.538585145090679e-10,6.68545435472532e-11,5.578788256307125e-10,2.967773775979634e-19,-7.698248913969849e-20,3.065992750938396e-19,1.3190105671020597e-15,-3.421443961764377e-16,1.3626634448615095e-15,-0.25380103492623524,3.297526417755149e-14,-8.553609904410943e-15,3.406658612153773e-14
reference,scalar,6,1,0.05,linear_drop_largest,1,4,-3.348643410961021e-09,7.596139682024072e-10,3.4337189859481615e-09,5.859794353002639e-05,1.1733503540694015e-09,-4.5228380299218156e-08,9.689713240207473e-09,1.3464738544857107e-07,0.0003064952768009522,0.0003064953063771299,1.0087538767081209e-07,5.513346488696344e-14,-3.8381718994242785e-15,0.0003064936707689132,-1.3438439047515145e-07,0.000306493700229821,1.0032674592670775e-07,2.65489735303195e-06,0.00010671319993158724,0.5,0.1,1.0,0.0,3.0,0.5,320,1.230898572981736,2.7519848384018007e-11,2.999977453104114e-07,1.1866213189652577,0.9999965267790903,0.002628008758612088,9.18104463395625e-12,6.392187247676092e-12,-3.3578244555949774e-09,7.532217809547311e-10,3.441268389111248e-09,1.0671998952424392e-17,-5.072921513027974e-18,1.1816348603434539e-17,1.7075198323879026e-14,-8.116674420844758e-15,1.8906157765495258e-14,-0.44373285819782515,4.268799580969756e-13,-2.029168605211189e-13,4.726539441373814e-13
