beta0,control_gamma_pt_zero,threshold,max_step,threshold_reached,operational_RG_scale,log_scale_at_stop,gmax_at_stop,exchange_trace_real_at_stop,exchange_00_real_at_stop,exchange_00_imag_at_stop,exchange_01_real_at_stop,exchange_01_imag_at_stop,exchange_10_real_at_stop,exchange_10_imag_at_stop,exchange_11_real_at_stop,exchange_11_imag_at_stop,exchange_hermiticity_error,g_hermiticity_error,solver_function_evaluations,solver_status
0.5,1,0.75,0.02,1,0.127547787817068,1.8176997029271653,0.7500000000000001,0.968686247730983,0.4843431238654915,0.0,0.0,-1.3388470431017528e-18,0.0,1.3388470431017528e-18,0.4843431238654915,0.0,0.0,0.0,554,1
0.5,1,0.75,0.01,1,0.12754778778982176,1.817699703140781,0.7499999999999999,0.9686862476191075,0.48434312380955374,0.0,0.0,1.622293621042906e-18,0.0,-1.622293621042906e-18,0.48434312380955374,0.0,0.0,0.0,1094,1
0.5,1,0.75,0.005,1,0.1275477877902041,1.8176997031377835,0.7500000000000007,0.9686862476206782,0.48434312381033906,0.0,0.0,-1.205309404536253e-19,0.0,1.205309404536253e-19,0.48434312381033917,0.0,0.0,0.0,2186,1
0.5,1,1.0,0.02,1,0.11155838407221003,1.9516427258886555,1.0000000000000002,1.2217875842157917,0.6108937921078958,0.0,0.0,-5.549486605089176e-19,0.0,5.549486605089176e-19,0.6108937921078958,0.0,0.0,0.0,590,1
0.5,1,1.0,0.01,1,0.11155838407800538,1.9516427258367064,0.9999999999999999,1.2217875842348207,0.6108937921174104,0.0,0.0,3.7386332254282576e-18,0.0,-3.7386332254282576e-18,0.6108937921174104,0.0,0.0,0.0,1178,1
0.5,1,1.0,0.005,1,0.11155838407653239,1.9516427258499103,1.0,1.221787584229984,0.6108937921149917,0.0,0.0,-3.697551253768596e-19,0.0,3.697551253768596e-19,0.6108937921149922,0.0,0.0,0.0,2348,1
0.52,0,0.2,0.02,1,0.26828251755312965,1.0741502084734107,0.20000000000000004,0.5368719461113185,0.24730293120391403,0.0,0.0,4.887774452000337e-20,0.0,-4.887774452000337e-20,0.28956901490740444,0.0,0.0,0.0,332,1
0.52,0,0.2,0.01,1,0.26828251755295585,1.0741502084740586,0.19999999999999993,0.5368719461109615,0.24730293120381083,0.0,0.0,-1.3668270001961468e-19,0.0,1.3668270001961468e-19,0.28956901490715065,0.0,0.0,0.0,650,1
0.52,0,0.2,0.005,1,0.2682825175529393,1.0741502084741201,0.20000000000000007,0.5368719461109284,0.24730293120380176,0.0,0.0,-1.1094644622256721e-20,0.0,1.1094644622256721e-20,0.28956901490712655,0.0,0.0,0.0,1292,1
0.52,0,0.25,0.02,1,0.23581093708167605,1.203160433810084,0.24999999999999992,0.5575600225767743,0.2507475529148558,0.0,0.0,4.382928482832615e-20,0.0,-4.382928482832615e-20,0.30681246966191844,0.0,0.0,0.0,368,1
0.52,0,0.25,0.01,1,0.23581093708161036,1.2031604338103628,0.24999999999999997,0.5575600225767462,0.25074755291493084,0.0,0.0,-2.579695249832158e-19,0.0,2.579695249832158e-19,0.30681246966181536,0.0,0.0,0.0,728,1
0.52,0,0.25,0.005,1,0.23581093708157563,1.2031604338105097,0.25000000000000006,0.5575600225766719,0.2507475529149111,0.0,0.0,7.00442630438842e-20,0.0,-7.00442630438842e-20,0.30681246966176084,0.0,0.0,0.0,1448,1
0.52,0,0.3,0.02,1,0.21166526949247155,1.3111846943318193,0.3,0.5803930924881767,0.25484627212529987,0.0,0.0,1.7356331565135642e-19,0.0,-1.7356331565135642e-19,0.32554682036287685,0.0,0.0,0.0,398,1
0.52,0,0.3,0.01,1,0.2116652694926949,1.311184694330764,0.29999999999999977,0.5803930924886955,0.2548462721254518,0.0,0.0,-2.4806131160795327e-19,0.0,2.4806131160795327e-19,0.3255468203632438,0.0,0.0,0.0,794,1
0.52,0,0.3,0.005,1,0.21166526949267545,1.3111846943308558,0.3,0.580393092488652,0.25484627212544,0.0,0.0,6.344359743617731e-20,0.0,-6.344359743617731e-20,0.32554682036321203,0.0,0.0,0.0,1580,1
0.52,0,0.4,0.02,1,0.17762693601557683,1.4865053178994423,0.40000000000000013,0.6328803600018565,0.2650998508445293,0.0,0.0,1.872508158715784e-19,0.0,-1.872508158715784e-19,0.36778050915732724,0.0,0.0,0.0,452,1
0.52,0,0.4,0.01,1,0.17762693601693944,1.486505317891771,0.4000000000000002,0.6328803600057611,0.26509985084613236,0.0,0.0,-1.9943037987450177e-19,0.0,1.9943037987450177e-19,0.3677805091596287,0.0,0.0,0.0,896,1
0.52,0,0.4,0.005,1,0.17762693601697185,1.4865053178915886,0.39999999999999986,0.6328803600058635,0.2650998508461801,0.0,0.0,4.2949704947415074e-20,0.0,-4.2949704947415074e-20,0.36778050915968336,0.0,0.0,0.0,1790,1
0.52,0,0.5,0.02,1,0.15453951776052346,1.6257409616942957,0.5,0.6948656255387022,0.278188026450624,0.0,0.0,4.0062212525634676e-19,0.0,-4.0062212525634676e-19,0.4166775990880782,0.0,0.0,0.0,494,1
0.52,0,0.5,0.01,1,0.15453951776212005,1.6257409616839644,0.4999999999999999,0.6948656255445174,0.27818802645388213,0.0,0.0,-1.9907307426388827e-19,0.0,1.9907307426388827e-19,0.41667759909063523,0.0,0.0,0.0,980,1
0.52,0,0.5,0.005,1,0.15453951776210376,1.62574096168407,0.49999999999999967,0.6948656255445629,0.2781880264539538,0.0,0.0,6.632079987377751e-20,0.0,-6.632079987377751e-20,0.41667759909060903,0.0,0.0,0.0,1958,1
0.52,0,0.6,0.02,1,0.13785745631589474,1.739970577636504,0.5999999999999999,0.7664062236593139,0.29410961786316464,0.0,0.0,8.008568780135171e-19,0.0,-8.008568780135171e-19,0.47229660579614924,0.0,0.0,0.0,530,1
0.52,0,0.6,0.01,1,0.13785745630612403,1.7399705777073793,0.5999999999999999,0.76640622364442,0.29410961786178164,0.0,0.0,-1.8277504441864774e-19,0.0,1.8277504441864774e-19,0.4722966057826384,0.0,0.0,0.0,1046,1
0.52,0,0.6,0.005,1,0.13785745630612184,1.7399705777073953,0.5999999999999998,0.766406223644424,0.2941096178617888,0.0,0.0,5.801816206985473e-20,0.0,-5.801816206985473e-20,0.47229660578263516,0.0,0.0,0.0,2090,1
0.52,0,0.75,0.02,1,0.12023607251593357,1.8767337225068719,0.7500000000000002,0.8905265503093813,0.32297542916685645,0.0,0.0,1.4837922750193101e-18,0.0,-1.4837922750193101e-18,0.5675511211425248,0.0,0.0,0.0,572,1
0.52,0,0.75,0.01,1,0.1202360724976645,1.8767337226588152,0.75,0.8905265502915041,0.32297542916390415,0.0,0.0,-7.928164647452207e-20,0.0,7.928164647452207e-20,0.5675511211275999,0.0,0.0,0.0,1130,1
0.52,0,0.75,0.005,1,0.12023607249779343,1.876733722657743,0.7499999999999998,0.8905265502922584,0.32297542916455346,0.0,0.0,1.7766905467273021e-19,0.0,-1.7766905467273021e-19,0.5675511211277049,0.0,0.0,0.0,2258,1
0.52,0,1.0,0.02,1,0.10221666491098898,2.039096077483805,0.9999999999999998,1.1339825318096957,0.38206021706722565,0.0,0.0,2.1305536325676622e-18,0.0,-2.1305536325676622e-18,0.7519223147424701,0.0,0.0,0.0,620,1
0.52,0,1.0,0.01,1,0.10221666485090594,2.039096078071606,1.0000000000000009,1.1339825318989618,0.3820602171160093,0.0,0.0,-3.838272580175351e-20,0.0,3.838272580175351e-20,0.7519223147829526,0.0,0.0,0.0,1226,1
0.52,0,1.0,0.005,1,0.10221666485103603,2.039096078070333,1.0,1.1339825318997905,0.3820602171169263,0.0,0.0,4.50624855011104e-19,0.0,-4.50624855011104e-19,0.7519223147828642,0.0,0.0,0.0,2450,1
0.52,1,0.2,0.02,1,0.241278763656591,1.1802378430075087,0.19999999999999998,0.5668842175627631,0.28344210878138154,0.0,0.0,-1.6785969036254916e-19,0.0,1.6785969036254916e-19,0.28344210878138154,0.0,0.0,0.0,362,1
0.52,1,0.2,0.01,1,0.24127876365583056,1.1802378430106604,0.2000000000000001,0.566884217559483,0.2834421087797415,0.0,0.0,3.2544651087793014e-19,0.0,-3.2544651087793014e-19,0.2834421087797415,0.0,0.0,0.0,716,1
0.52,1,0.2,0.005,1,0.24127876365583004,1.1802378430106626,0.2000000000000001,0.5668842175594808,0.2834421087797404,0.0,0.0,-6.521157284048519e-20,0.0,6.521157284048519e-20,0.2834421087797404,0.0,0.0,0.0,1424,1
0.52,1,0.25,0.02,1,0.21818679744575578,1.2808392388080088,0.25,0.5930350969073894,0.2965175484536947,0.0,0.0,-2.640179801427794e-19,0.0,2.640179801427794e-19,0.2965175484536947,0.0,0.0,0.0,392,1
0.52,1,0.25,0.01,1,0.21818679744481032,1.2808392388123422,0.24999999999999972,0.5930350969030278,0.2965175484515139,0.0,0.0,3.5254134681836977e-19,0.0,-3.5254134681836977e-19,0.2965175484515139,0.0,0.0,0.0,776,1
0.52,1,0.25,0.005,1,0.21818679744480085,1.2808392388123855,0.24999999999999997,0.5930350969029847,0.29651754845149236,0.0,0.0,1.2663312145956635e-20,0.0,-1.2663312145956635e-20,0.29651754845149236,0.0,0.0,0.0,1544,1
0.52,1,0.3,0.02,1,0.20064062359034981,1.364675438265791,0.2999999999999999,0.6209503189957241,0.31047515949786203,0.0,0.0,-3.256019012829518e-19,0.0,3.256019012829518e-19,0.31047515949786203,0.0,0.0,0.0,416,1
0.52,1,0.3,0.01,1,0.20064062359088072,1.364675438263145,0.30000000000000004,0.6209503189982719,0.31047515949913596,0.0,0.0,6.517687872920949e-19,0.0,-6.517687872920949e-19,0.31047515949913596,0.0,0.0,0.0,824,1
0.52,1,0.3,0.005,1,0.20064062359085189,1.3646754382632886,0.3000000000000001,0.6209503189981338,0.3104751594990669,0.0,0.0,7.011213796157699e-20,0.0,-7.011213796157699e-20,0.3104751594990669,0.0,0.0,0.0,1640,1
0.52,1,0.4,0.02,1,0.175025633392752,1.5012583639847605,0.39999999999999997,0.6828689116204834,0.3414344558102417,0.0,0.0,-2.296148009395207e-20,0.0,2.296148009395207e-20,0.3414344558102417,0.0,0.0,0.0,458,1
0.52,1,0.4,0.01,1,0.1750256333900892,1.5012583639999744,0.40000000000000024,0.6828689116073847,0.34143445580369236,0.0,0.0,8.614128503794888e-19,0.0,-8.614128503794888e-19,0.34143445580369236,0.0,0.0,0.0,908,1
0.52,1,0.4,0.005,1,0.17502563339003704,1.5012583640002723,0.39999999999999986,0.6828689116071277,0.34143445580356385,0.0,0.0,2.151497748965503e-19,0.0,-2.151497748965503e-19,0.34143445580356385,0.0,0.0,0.0,1808,1
0.52,1,0.5,0.02,1,0.1567873356555443,1.6113004665601156,0.5000000000000004,0.7536952705599091,0.3768476352799546,0.0,0.0,2.5978858561680135e-19,0.0,-2.5978858561680135e-19,0.3768476352799546,0.0,0.0,0.0,488,1
0.52,1,0.5,0.01,1,0.15678733565658667,1.6113004665534674,0.5000000000000001,0.7536952705649147,0.37684763528245735,0.0,0.0,1.3207532379598876e-18,0.0,-1.3207532379598876e-18,0.37684763528245735,0.0,0.0,0.0,974,1
0.52,1,0.5,0.005,1,0.15678733565648317,1.6113004665541275,0.49999999999999983,0.7536952705644173,0.37684763528220866,0.0,0.0,2.825005669334296e-19,0.0,-2.825005669334296e-19,0.37684763528220866,0.0,0.0,0.0,1940,1
0.52,1,0.6,0.02,1,0.14303396465076443,1.7031086866136602,0.5999999999999996,0.8335665121373028,0.4167832560686514,0.0,0.0,8.40995096127301e-19,0.0,-8.40995096127301e-19,0.4167832560686514,0.0,0.0,0.0,518,1
0.52,1,0.6,0.01,1,0.14303396464762702,1.703108686635595,0.6,0.833566512123047,0.4167832560615235,0.0,0.0,1.738005681961917e-18,0.0,-1.738005681961917e-18,0.4167832560615235,0.0,0.0,0.0,1028,1
0.52,1,0.6,0.005,1,0.14303396464720558,1.7031086866385414,0.6000000000000003,0.8335665121211322,0.4167832560605661,0.0,0.0,1.786928343689788e-19,0.0,-1.786928343689788e-19,0.4167832560605661,0.0,0.0,0.0,2048,1
0.52,1,0.75,0.02,1,0.12791539906641206,1.8148217031059872,0.7499999999999999,0.9685785520707572,0.4842892760353786,0.0,0.0,1.1615184092161479e-18,0.0,-1.1615184092161479e-18,0.4842892760353786,0.0,0.0,0.0,554,1
0.52,1,0.75,0.01,1,0.12791539905637644,1.8148217031844422,0.75,0.9685785520302493,0.48428927601512467,0.0,0.0,2.6727023249733193e-18,0.0,-2.6727023249733193e-18,0.48428927601512467,0.0,0.0,0.0,1094,1
0.52,1,0.75,0.005,1,0.12791539905592236,1.8148217031879923,0.7500000000000001,0.9685785520284168,0.4842892760142084,0.0,0.0,1.2893430075240651e-20,0.0,-1.2893430075240651e-20,0.4842892760142084,0.0,0.0,0.0,2180,1
0.52,1,1.0,0.02,1,0.11181803720609972,1.9493179214231733,1.0,1.2228271665020964,0.6114135832510482,0.0,0.0,2.694726822821609e-18,0.0,-2.694726822821609e-18,0.6114135832510482,0.0,0.0,0.0,590,1
0.52,1,1.0,0.01,1,0.11181803723100238,1.9493179212004663,1.0000000000000004,1.2228271665810815,0.6114135832905407,0.0,0.0,4.32424945196334e-18,0.0,-4.32424945196334e-18,0.6114135832905407,0.0,0.0,0.0,1172,1
0.52,1,1.0,0.005,1,0.11181803723117356,1.9493179211989353,1.0000000000000004,1.2228271665816242,0.6114135832908121,0.0,0.0,-5.777398582141511e-19,0.0,5.777398582141511e-19,0.6114135832908121,0.0,0.0,0.0,2342,1
0.55,0,0.2,0.02,1,0.26955466274091794,1.0694196037223724,0.19999999999999996,0.5356146644481722,0.24579227257151495,0.0,0.0,8.746867069703986e-20,0.0,-8.746867069703986e-20,0.2898223918766572,0.0,0.0,0.0,326,1
0.55,0,0.2,0.01,1,0.26955466274125467,1.0694196037211232,0.2,0.5356146644488436,0.24579227257170405,0.0,0.0,1.4672212104811368e-19,0.0,-1.4672212104811368e-19,0.2898223918771396,0.0,0.0,0.0,644,1
0.55,0,0.2,0.005,1,0.26955466274125733,1.0694196037211134,0.19999999999999993,0.5356146644488485,0.24579227257170516,0.0,0.0,7.204314231850636e-21,0.0,-7.204314231850636e-21,0.28982239187714337,0.0,0.0,0.0,1286,1
0.55,0,0.25,0.02,1,0.23657064515647425,1.1999439293638807,0.24999999999999994,0.5560007059401899,0.24871107955467653,0.0,0.0,9.356966142535932e-20,0.0,-9.356966142535932e-20,0.3072896263855134,0.0,0.0,0.0,368,1
0.55,0,0.25,0.01,1,0.2365706451555003,1.1999439293679977,0.2499999999999999,0.5560007059382577,0.2487110795542457,0.0,0.0,7.53515305792891e-20,0.0,-7.53515305792891e-20,0.3072896263840119,0.0,0.0,0.0,722,1
0.55,0,0.25,0.005,1,0.2365706451555007,1.1999439293679959,0.2500000000000001,0.5560007059382585,0.24871107955424568,0.0,0.0,-2.3498244816337557e-20,0.0,2.3498244816337557e-20,0.30728962638401275,0.0,0.0,0.0,1442,1
0.55,0,0.3,0.02,1,0.21207703663603064,1.3092412146876518,0.30000000000000004,0.5785149960459026,0.25223417504012074,0.0,0.0,1.620551761431194e-19,0.0,-1.620551761431194e-19,0.32628082100578193,0.0,0.0,0.0,398,1
0.55,0,0.3,0.01,1,0.21207703663672986,1.3092412146843546,0.30000000000000004,0.5785149960474665,0.25223417504055523,0.0,0.0,5.547456942951149e-20,0.0,-5.547456942951149e-20,0.3262808210069113,0.0,0.0,0.0,788,1
0.55,0,0.3,0.005,1,0.21207703663673755,1.3092412146843184,0.3,0.5785149960474831,0.2522341750405594,0.0,0.0,-4.9179344216877e-20,0.0,4.9179344216877e-20,0.32628082100692374,0.0,0.0,0.0,1574,1
0.55,0,0.4,0.02,1,0.17764799371849888,1.4863867747589934,0.4,0.6302300734774773,0.2611549480315535,0.0,0.0,2.4188233784847585e-19,0.0,-2.4188233784847585e-19,0.36907512544592386,0.0,0.0,0.0,452,1
0.55,0,0.4,0.01,1,0.1776479937198711,1.486386774751269,0.4000000000000002,0.6302300734810358,0.2611549480328266,0.0,0.0,8.553935547537425e-20,0.0,-8.553935547537425e-20,0.36907512544820925,0.0,0.0,0.0,896,1
0.55,0,0.4,0.005,1,0.1776479937199002,1.4863867747511053,0.40000000000000013,0.6302300734811204,0.2611549480328627,0.0,0.0,-5.510138769807988e-20,0.0,5.510138769807988e-20,0.36907512544825766,0.0,0.0,0.0,1790,1
0.55,0,0.5,0.02,1,0.15441048840937113,1.626576238315609,0.4999999999999999,0.6911023262854197,0.2726043626117543,0.0,0.0,4.368486486038244e-19,0.0,-4.368486486038244e-19,0.41849796367366543,0.0,0.0,0.0,494,1
0.55,0,0.5,0.01,1,0.15441048841157345,1.6265762383013462,0.5,0.6911023262915059,0.27260436261433846,0.0,0.0,-2.2217259333270637e-21,0.0,2.2217259333270637e-21,0.41849796367716746,0.0,0.0,0.0,980,1
0.55,0,0.5,0.005,1,0.15441048841162444,1.626576238301016,0.4999999999999999,0.6911023262916698,0.27260436261442134,0.0,0.0,-5.903820206216998e-20,0.0,5.903820206216998e-20,0.41849796367724845,0.0,0.0,0.0,1958,1
0.55,0,0.6,0.02,1,0.13770323660797032,1.7410898934749819,0.5999999999999999,0.7610094945298713,0.2865056412127191,0.0,0.0,5.119118868375536e-19,0.0,-5.119118868375536e-19,0.4745038533171522,0.0,0.0,0.0,530,1
0.55,0,0.6,0.01,1,0.13770323660005443,1.741089893532467,0.6000000000000003,0.7610094945203044,0.2865056412141482,0.0,0.0,2.0675262860087224e-20,0.0,-2.0675262860087224e-20,0.47450385330615624,0.0,0.0,0.0,1052,1
0.55,0,0.6,0.005,1,0.13770323659994493,1.7410898935332624,0.6000000000000001,0.76100949452013,0.2865056412141264,0.0,0.0,-2.8407528896717394e-20,0.0,2.8407528896717394e-20,0.4745038533060036,0.0,0.0,0.0,2096,1
0.55,0,0.75,0.02,1,0.12013772456456802,1.8775520143344162,0.75,0.881472846793973,0.31150915638127274,0.0,0.0,7.839152414197717e-19,0.0,-7.839152414197717e-19,0.5699636904127002,0.0,0.0,0.0,572,1
0.55,0,0.75,0.01,1,0.12013772454353973,1.877552014509451,0.7499999999999998,0.8814728467802229,0.3115091563855357,0.0,0.0,-2.585006031984782e-20,0.0,2.585006031984782e-20,0.5699636903946871,0.0,0.0,0.0,1130,1
0.55,0,0.75,0.005,1,0.12013772454375474,1.8775520145076614,0.7500000000000004,0.881472846780772,0.3115091563859001,0.0,0.0,1.1603740915783857e-22,0.0,-1.1603740915783857e-22,0.5699636903948718,0.0,0.0,0.0,2258,1
0.55,0,1.0,0.02,1,0.10223135985998184,2.038952325065217,1.0,1.1156741505880956,0.3618234132490942,0.0,0.0,1.1372401578064242e-18,0.0,-1.1372401578064242e-18,0.7538507373390013,0.0,0.0,0.0,620,1
0.55,0,1.0,0.01,1,0.10223135979966592,2.0389523256552113,1.0000000000000009,1.1156741507037853,0.3618234133295821,0.0,0.0,-1.2796545423548346e-19,0.0,1.2796545423548346e-19,0.7538507373742032,0.0,0.0,0.0,1226,1
0.55,0,1.0,0.005,1,0.10223135979985375,2.038952325653374,0.9999999999999996,1.1156741507042611,0.3618234133301685,0.0,0.0,-3.770834781778799e-21,0.0,3.770834781778799e-21,0.7538507373740926,0.0,0.0,0.0,2450,1
0.55,1,0.2,0.02,1,0.24228030175623025,1.1760954761141622,0.20000000000000004,0.5665365380620163,0.28326826903100816,0.0,0.0,1.4240015178318144e-19,0.0,-1.4240015178318144e-19,0.28326826903100816,0.0,0.0,0.0,362,1
0.55,1,0.2,0.01,1,0.24228030175554857,1.1760954761169757,0.19999999999999998,0.5665365380590751,0.28326826902953756,0.0,0.0,3.4117455001401697e-19,0.0,-3.4117455001401697e-19,0.28326826902953756,0.0,0.0,0.0,710,1
0.55,1,0.2,0.005,1,0.24228030175556045,1.1760954761169267,0.19999999999999987,0.5665365380591261,0.28326826902956304,0.0,0.0,-2.799093294506252e-20,0.0,2.799093294506252e-20,0.28326826902956304,0.0,0.0,0.0,1418,1
0.55,1,0.25,0.02,1,0.21917731140124008,1.2763097603761453,0.25000000000000006,0.592568758398291,0.2962843791991455,0.0,0.0,6.494518903972728e-20,0.0,-6.494518903972728e-20,0.2962843791991455,0.0,0.0,0.0,392,1
0.55,1,0.25,0.01,1,0.21917731140021007,1.2763097603808446,0.24999999999999994,0.5925687583935432,0.2962843791967716,0.0,0.0,4.134644091708218e-19,0.0,-4.134644091708218e-19,0.2962843791967716,0.0,0.0,0.0,770,1
0.55,1,0.25,0.005,1,0.21917731140022864,1.27630976038076,0.24999999999999986,0.5925687583936284,0.2962843791968142,0.0,0.0,2.7392799063088686e-20,0.0,-2.7392799063088686e-20,0.2962843791968142,0.0,0.0,0.0,1538,1
0.55,1,0.3,0.02,1,0.20160680300355804,1.359871523026453,0.2999999999999999,0.6203689135760538,0.3101844567880269,0.0,0.0,9.879960575029166e-20,0.0,-9.879960575029166e-20,0.3101844567880269,0.0,0.0,0.0,416,1
0.55,1,0.3,0.01,1,0.20160680300180955,1.3598715230351257,0.3000000000000002,0.6203689135676775,0.31018445678383877,0.0,0.0,4.941216136837584e-19,0.0,-4.941216136837584e-19,0.31018445678383877,0.0,0.0,0.0,818,1
0.55,1,0.3,0.005,1,0.20160680300181058,1.3598715230351208,0.30000000000000004,0.6203689135676823,0.31018445678384116,0.0,0.0,-5.373841682067462e-20,0.0,5.373841682067462e-20,0.31018445678384116,0.0,0.0,0.0,1634,1
0.55,1,0.4,0.02,1,0.17591679235421834,1.4961796911794734,0.3999999999999999,0.6821021253707115,0.34105106268535573,0.0,0.0,2.389593636217864e-19,0.0,-2.389593636217864e-19,0.34105106268535573,0.0,0.0,0.0,458,1
0.55,1,0.4,0.01,1,0.17591679235131458,1.49617969119598,0.39999999999999997,0.6821021253564937,0.34105106267824686,0.0,0.0,7.340149661286002e-19,0.0,-7.340149661286002e-19,0.34105106267824686,0.0,0.0,0.0,902,1
0.55,1,0.4,0.005,1,0.1759167923513481,1.4961796911957892,0.4000000000000001,0.682102125356658,0.341051062678329,0.0,0.0,5.682563915310787e-20,0.0,-5.682563915310787e-20,0.341051062678329,0.0,0.0,0.0,1802,1
0.55,1,0.5,0.02,1,0.15758275530574067,1.6062400529235974,0.4999999999999999,0.7528644879325422,0.3764322439662711,0.0,0.0,2.359119874674901e-19,0.0,-2.359119874674901e-19,0.3764322439662711,0.0,0.0,0.0,488,1
0.55,1,0.5,0.01,1,0.15758275530880508,1.606240052904151,0.4999999999999999,0.7528644879471292,0.3764322439735646,0.0,0.0,1.0683840396019539e-18,0.0,-1.0683840396019539e-18,0.3764322439735646,0.0,0.0,0.0,968,1
0.55,1,0.5,0.005,1,0.15758275530886331,1.6062400529037815,0.5000000000000001,0.7528644879474067,0.37643224397370334,0.0,0.0,-3.1207232573411146e-20,0.0,3.1207232573411146e-20,0.37643224397370334,0.0,0.0,0.0,1934,1
0.55,1,0.6,0.02,1,0.14372722028311033,1.698273604187257,0.5999999999999998,0.8328563298066465,0.4164281649033232,0.0,0.0,7.093234311227994e-20,0.0,-7.093234311227994e-20,0.41642816490332324,0.0,0.0,0.0,518,1
0.55,1,0.6,0.01,1,0.1437272202696167,1.6982736042811406,0.6000000000000005,0.8328563297462273,0.4164281648731136,0.0,0.0,1.1187742051777983e-18,0.0,-1.1187742051777983e-18,0.4164281648731136,0.0,0.0,0.0,1022,1
0.55,1,0.6,0.005,1,0.14372722026977688,1.6982736042800262,0.6000000000000001,0.832856329746944,0.416428164873472,0.0,0.0,-8.783412063387084e-20,0.0,8.783412063387084e-20,0.416428164873472,0.0,0.0,0.0,2042,1
0.55,1,0.75,0.02,1,0.1284677347793929,1.810513022115998,0.75,0.9684440876271239,0.48422204381356193,0.0,0.0,-6.333501855919024e-19,0.0,6.333501855919024e-19,0.484222043813562,0.0,0.0,0.0,548,1
0.55,1,0.75,0.01,1,0.12846773478516446,1.8105130220710721,0.7499999999999997,0.9684440876498126,0.4842220438249063,0.0,0.0,1.9242773093049714e-18,0.0,-1.9242773093049714e-18,0.4842220438249063,0.0,0.0,0.0,1094,1
0.55,1,0.75,0.005,1,0.12846773478508133,1.8105130220717192,0.7500000000000002,0.9684440876494864,0.4842220438247432,0.0,0.0,3.7342652690937084e-20,0.0,-3.7342652690937084e-20,0.4842220438247432,0.0,0.0,0.0,2180,1
0.55,1,1.0,0.02,1,0.11220521726798076,1.9458613119895054,0.9999999999999997,1.224469684866394,0.6122348424331969,0.0,0.0,1.6535640759046715e-18,0.0,-1.6535640759046715e-18,0.6122348424331971,0.0,0.0,0.0,590,1
0.55,1,1.0,0.01,1,0.11220521728849682,1.9458613118066612,0.9999999999999999,1.2244696849279966,0.6122348424639983,0.0,0.0,4.15402359027934e-18,0.0,-4.15402359027934e-18,0.6122348424639983,0.0,0.0,0.0,1172,1
0.55,1,1.0,0.005,1,0.11220521728842663,1.945861311807287,0.9999999999999991,1.224469684927785,0.6122348424638925,0.0,0.0,-7.00216935049682e-19,0.0,7.00216935049682e-19,0.6122348424638925,0.0,0.0,0.0,2342,1
